title,mean,count
Antonia's Line (Antonia) (1995),3.9614832535885167,2090
Antwone Fisher (2002),3.6143717080511664,1329
Antz (1998),3.310114503816794,9432
Anvil! The Story of Anvil (2008),3.7613636363636362,440
Any Given Sunday (1999),3.1513761467889907,3706
Any Which Way You Can (1980),2.816270566727605,547
Anything Else (2003),3.078054298642534,442
Anywhere But Here (1999),3.0095367847411443,1101
Apartment Zero (1988),3.5466321243523318,193
Apocalypse Now (1979),4.111051751370436,21526
Apocalypto (2006),3.634118101119259,2591
Apollo 13 (1995),3.8249883398721503,36449
Apollo 18 (2011),2.57,150
Appaloosa (2008),3.3698979591836733,392
Appleseed (AppurushÃ®do) (2004),3.4807395993836674,649
April Fool's Day (1986),2.803314917127072,905
Apt Pupil (1998),3.0933056872037916,1688
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),3.238372093023256,344
Aquamarine (2006),2.5444444444444443,225
Arachnophobia (1990),2.8061232865468275,12183
Ararat (2002),3.5355450236966823,211
Arbitrage (2012),3.4101123595505616,178
Are We Done Yet? (2007),2.237037037037037,135
Are We There Yet? (2005),2.279552715654952,313
Argo (2012),3.897590361445783,2324
Ariel (1988),3.723913043478261,230
Arizona Dream (1993),3.686372745490982,499
Arlington Road (1999),3.461987809007789,5906
Armadillo (2010),3.605769230769231,104
Armageddon (1998),2.958249678249678,19425
Armed and Dangerous (1986),2.497685185185185,864
Armored (2009),2.880952380952381,147
Armour of God (Long xiong hu di) (1987),3.212555066079295,454
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),3.318825910931174,988
Army of Darkness (1993),3.7266459841433988,11604
Army of Shadows (L'armÃ©e des ombres) (1969),3.953020134228188,298
Arn: The Knight Templar (Arn - Tempelriddaren) (2007),3.1385135135135136,148
Around the World in 80 Days (1956),3.4746755964838845,2389
Around the World in 80 Days (2004),2.836769759450172,873
Arsenic and Old Lace (1944),4.061359738032122,6413
Art School Confidential (2006),3.1052060737527114,461
Artemisia (1997),3.545918367346939,196
Arthur (1981),3.297121797121797,2849
Arthur (2011),3.048888888888889,225
Arthur 2: On the Rocks (1988),1.9587264150943395,424
Arthur Christmas (2011),3.528225806451613,124
Arthur and the Invisibles (2007),3.1032608695652173,184
As Good as It Gets (1997),3.7884997516145056,20130
As it is in Heaven (SÃ¥ som i himmelen) (2004),3.842696629213483,178
Ashes and Diamonds (PopiÃ³l i diament) (1958),3.8588709677419355,248
Ashes of Time (Dung che sai duk) (1994),3.6333333333333333,210
Aspen Extreme (1993),2.5384615384615383,156
Assassination (1987),2.44,100
Assassins (1995),3.1272071623974136,4021
Assault on Precinct 13 (1976),3.546031746031746,945
Assault on Precinct 13 (2005),3.103914259086673,1073
Asterix & Obelix vs. Caesar (AstÃ©rix et ObÃ©lix contre CÃ©sar) (1999),2.8984375,128
Asterix & Obelix: Mission Cleopatra (AstÃ©rix & ObÃ©lix: Mission ClÃ©opÃ¢tre) (2002),3.4444444444444446,252
Astro Boy (2009),3.217171717171717,198
At Close Range (1986),3.5338028169014084,355
At First Sight (1999),2.8022130013831257,723
At Play in the Fields of the Lord (1991),3.409090909090909,99
"Atalante, L' (1934)",3.9382239382239383,259
Atlantic City (1980),3.8323353293413174,2004
Atlantis: The Lost Empire (2001),3.1813827571845064,2401
Atonement (2007),3.7337545126353793,2216
Attack of the Killer Tomatoes! (1978),2.5022753128555175,1758
Attack the Block (2011),3.4209445585215605,487
Attack the Gas Station! (Juyuso seubgyuksageun) (1999),3.2383177570093458,107
Au Hasard Balthazar (1966),3.7886178861788617,246
Au revoir les enfants (1987),3.9738651994497936,727
Audition (Ãdishon) (1999),3.6171875,1216
Audrey Rose (1977),2.9025974025974026,385
August (1996),2.9842105263157896,95
August Rush (2007),3.5893333333333333,750
August: Osage County (2013),3.452513966480447,179
Auntie Mame (1958),3.8832,1250
Austin Powers in Goldmember (2002),2.9831656106348614,8049
Austin Powers: International Man of Mystery (1997),3.448567644461886,20386
Austin Powers: The Spy Who Shagged Me (1999),3.2019882411022844,22281
Australia (2008),3.2291910902696364,853
Author! Author! (1982),2.9655172413793105,145
Auto Focus (2002),3.235530546623794,622
Autumn Sonata (HÃ¶stsonaten) (1978),3.9120762711864407,472
Autumn in New York (2000),2.309432515337423,1304
Avalon (1990),3.6944045911047345,697
Avalon (2001),3.471715328467153,548
Avanti! (1972),3.467889908256881,109
Avatar (2009),3.754760048992317,8981
Awake (2007),3.0660377358490565,318
Awakenings (1990),3.765118876655497,6267
Away We Go (2009),3.7047904191616765,835
Away from Her (2006),3.7869565217391306,460
Ayn Rand: A Sense of Life (1997),3.1707317073170733,123
Azumi (2003),3.2314285714285713,175
B*A*P*S (1997),1.8729096989966556,299
B. Monkey (1998),2.8989637305699483,193
BASEketball (1998),3.032710280373832,2354
BURN-E (2008),3.8701799485861184,389
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.6161290322580646,310
"Baader Meinhof Komplex, Der (2008)",3.643712574850299,334
Babe (1995),3.6029598151047493,26826
Babe: Pig in the City (1998),2.9910185967878276,4732
Babel (2006),3.67916456970307,3974
Babes in Toyland (1961),2.9671457905544147,974
Babette's Feast (Babettes gÃ¦stebud) (1987),3.9375,1136
Babies (BÃ©bÃ©(s)) (2010),3.5304347826086957,115
Baby Boom (1987),3.0962373371924747,691
Baby Boy (2001),2.84983498349835,303
Baby Geniuses (1999),1.6521048451151708,1259
Baby Mama (2008),3.1115843270868826,587
Baby's Day Out (1994),2.2192622950819674,488
Baby... Secret of the Lost Legend (1985),2.2243150684931505,584
Babylon 5: A Call to Arms (1999),3.5492700729927007,548
Babylon 5: In the Beginning (1998),3.6752221125370186,1013
Babylon 5: The Gathering (1993),3.4808917197452227,157
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),2.9391304347826086,115
Babylon 5: The Lost Tales - Voices in the Dark (2007),3.176767676767677,99
Babylon 5: The River of Souls (1998),3.264423076923077,416
Babylon 5: Thirdspace (1998),3.347926267281106,434
Babylon A.D. (2008),2.8598774885145484,653
Bachelor Party (1984),3.069672131147541,1830
Back to School (1986),3.043849437330229,2577
Back to the Beach (1987),2.4382978723404256,235
Back to the Future (1985),3.9255583776282372,38191
Back to the Future Part II (1989),3.449031766753699,18384
Back to the Future Part III (1990),3.257192963226832,18247
Backbeat (1993),3.4269058295964125,1115
Backdraft (1991),3.3234712611213104,7081
Bad Boy Bubby (1993),3.669398907103825,183
Bad Boys (1983),3.4067524115755625,311
Bad Boys (1995),3.2465101229546085,10817
Bad Boys II (2003),3.0564718537110074,2789
Bad Company (1995),2.9567567567567568,740
Bad Company (2002),2.8247232472324724,813
Bad Day at Black Rock (1955),3.8339587242026267,533
Bad Education (La mala educaciÃ³n) (2004),3.819220430107527,1488
Bad Girls (1994),2.6864754098360657,1708
Bad Influence (1990),3.182926829268293,164
Bad Lieutenant (1992),3.3041074249605056,1266
Bad Lieutenant: Port of Call New Orleans (2009),3.398471615720524,458
Bad Moon (1996),2.5051546391752577,194
Bad News Bears (2005),2.8200934579439254,428
Bad Santa (2003),3.445186421814135,3594
Bad Taste (1987),3.4574579831932772,1904
Bad Teacher (2011),2.8865414710485133,639
Bad Words (2013),3.5208333333333335,120
Badlands (1973),4.042328042328043,2079
Bagdad Cafe (Out of Rosenheim) (1987),3.6770670826833074,641
Bait (2000),2.7595693779904304,418
Ball of Fire (1941),3.771573604060914,197
Ballad of a Soldier (Ballada o soldate) (1959),3.889705882352941,136
Ballistic: Ecks vs. Sever (2002),2.0239197530864197,648
Balls of Fury (2007),2.502092050209205,478
Balto (1995),3.2372429550647372,1313
"Bamba, La (1987)",3.2359400107123726,1867
Bambi (1942),3.5412152269399706,6830
Bamboozled (2000),3.163352272727273,704
Bananas (1971),3.73512585812357,3496
Band of Brothers (2001),4.2806423099587505,3394
Band of Outsiders (Bande Ã  part) (1964),3.887966804979253,482
Band of the Hand (1986),2.3832335329341316,167
Bandidas (2006),2.715355805243446,267
Bandit Queen (1994),3.7158054711246202,329
Bandits (1997),3.372685185185185,216
Bandits (2001),3.3652024117140398,2322
Bang the Drum Slowly (1973),3.720967741935484,310
"Bang, Bang, You're Dead (2002)",3.75,458
Bangkok Dangerous (2000),2.919642857142857,112
Bangkok Dangerous (2008),2.668765743073048,397
Baraka (1992),4.043147208121828,1379
Baran (2001),3.5478260869565217,115
Barb Wire (1996),2.044647588765236,3774
Barbarella (1968),2.9642524090767797,3217
Barbershop (2002),3.1639839034205233,1491
Barbershop 2: Back in Business (2004),2.6443661971830985,284
Barcelona (1994),3.5046728971962615,3103
Barefoot in the Park (1967),3.568992862807296,1261
Barenaked in America (1999),3.1322314049586777,121
Barfly (1987),3.4233870967741935,744
Barney's Great Adventure (1998),1.1477832512315271,406
Barney's Version (2010),3.6244239631336406,217
Barnyard: The Original Party Animals (2006),2.6714285714285713,210
Barry Lyndon (1975),3.7833402575820525,2407
Barton Fink (1991),3.809476380193512,3514
Basic (2003),3.150884495317378,961
Basic Instinct (1992),3.3357395403653505,10182
Basic Instinct 2 (2006),2.1230964467005076,394
Basket Case (1982),2.80794701986755,302
Basquiat (1996),3.5062132112491824,1529
Bastard Out of Carolina (1996),3.5373665480427046,562
Bat*21 (1988),3.2779552715654954,313
Batman & Robin (1997),2.1601318528799447,8646
Batman (1966),3.1744791666666665,768
Batman (1989),3.4502491123582635,34924
Batman Begins (2005),3.966590519703027,17510
Batman Beyond: Return of the Joker (2000),3.54,325
Batman Forever (1995),2.824500241818475,24812
Batman Returns (1992),3.0945219762592235,12468
Batman: Gotham Knight (2008),3.590909090909091,374
Batman: Mask of the Phantasm (1993),3.4973166368515205,1677
"Batman: The Dark Knight Returns, Part 1 (2012)",3.8501628664495113,307
"Batman: The Dark Knight Returns, Part 2 (2013)",3.8714285714285714,350
Batman: Under the Red Hood (2010),3.7220670391061454,358
Batman: Year One (2011),3.6797752808988764,178
Bats (1999),1.7722689075630251,595
Battle Beyond the Stars (1980),2.6955017301038064,289
Battle Royale (Batoru rowaiaru) (2000),3.8027038909650472,4549
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),2.3839285714285716,112
Battle for the Planet of the Apes (1973),2.7651975683890577,1974
Battle of Britain (1969),3.5440140845070425,284
Battle of the Bulge (1965),3.4017857142857144,112
Battle: Los Angeles (2011),2.809636650868878,633
Battlefield Earth (2000),1.5849823800487937,3689
Battleship (2012),2.7746305418719213,406
Battleship Potemkin (1925),3.889554794520548,1752
Battlestar Galactica (2003),4.030125047366426,2639
Battlestar Galactica: Razor (2007),3.775409836065574,915
Battlestar Galactica: The Plan (2009),3.46875,320
Baxter (1989),3.2193877551020407,98
Be Cool (2005),2.7857883817427385,964
Be Kind Rewind (2008),3.223281143635126,1469
Beach Blanket Bingo (1965),2.653688524590164,244
Beach Party (1963),2.566666666666667,135
Beaches (1988),3.1151750972762646,1285
Bean (1997),2.7500844880027038,2959
Beastly (2011),2.8321428571428573,140
Beasts of the Southern Wild (2012),3.664705882352941,510
Beat the Devil (1953),3.5310077519379846,387
Beau Geste (1939),3.6392405063291138,158
Beautiful (2000),2.446215139442231,251
Beautiful Creatures (2000),3.108173076923077,208
Beautiful Creatures (2013),3.225925925925926,135
Beautiful Girls (1996),3.524055489964581,3388
Beautiful People (1999),3.457317073170732,246
Beautiful Thing (1996),3.971794871794872,1170
Beauty Shop (2005),2.722826086956522,184
Beauty and the Beast (1991),3.6652800175927283,27284
Beauty and the Beast (La belle et la bÃªte) (1946),3.9447453954496208,923
Beauty of the Day (Belle de jour) (1967),3.7876611418047883,2715
Beavis and Butt-Head Do America (1996),2.985327313769752,7531
Bebe's Kids (1992),2.4467455621301775,169
Because I Said So (2007),2.816753926701571,382
Because of Winn-Dixie (2005),3.093582887700535,187
Becket (1964),3.8958904109589043,365
Becoming Jane (2007),3.5276292335115866,561
Bed of Roses (1996),3.2318731117824773,2648
Bedazzled (1967),3.35,420
Bedazzled (2000),2.8699664429530203,3576
Bedknobs and Broomsticks (1971),3.3307965499746324,3942
Bedrooms & Hallways (1998),3.353932584269663,178
Bedtime Stories (2008),3.121598639455782,588
Bee Movie (2007),3.000564334085779,886
Bee Season (2005),2.937984496124031,129
Beerfest (2006),3.047560975609756,820
Beethoven (1992),2.4738970588235296,1360
Beethoven's 2nd (1993),1.9517203107658159,901
Beetlejuice (1988),3.4833890569442234,18843
Before Midnight (2013),3.8870056497175143,531
Before Night Falls (2000),3.7299154334038054,946
Before Sunrise (1995),3.8314738696418087,5109
Before Sunset (2004),3.9293511218920556,3298
Before and After (1996),3.0697167755991286,918
Before the Devil Knows You're Dead (2007),3.5419187554019014,1157
Before the Fall (NaPolA - Elite fÃ¼r den FÃ¼hrer) (2004),3.608490566037736,106
Before the Rain (Pred dozhdot) (1994),4.017921146953405,837
Begin Again (2013),3.6587677725118484,211
Beginners (2010),3.7176339285714284,448
Behind Enemy Lines (2001),3.17886915549112,2759
Behind the Candelabra (2013),3.4007936507936507,126
Behind the Mask: The Rise of Leslie Vernon (2006),3.476510067114094,149
Behind the Sun (Abril DespedaÃ§ado) (2001),3.391509433962264,106
Beijing Bicycle (Shiqi sui de dan che) (2001),3.4379310344827587,145
Being Elmo: A Puppeteer's Journey (2011),3.6508620689655173,116
Being Human (1993),2.697709923664122,655
Being John Malkovich (1999),3.944039270687237,24955
Being Julia (2004),3.524154589371981,414
Being There (1979),3.99109372398868,6007
"Bell, Book and Candle (1958)",3.671280276816609,867
Bella (2006),3.4274193548387095,124
Belle Ã©poque (1992),3.7099056603773586,424
Belly (1998),2.864864864864865,148
Beloved (1998),2.8945634266886326,607
Below (2002),3.0559210526315788,304
Ben X (2007),3.5364963503649633,137
Ben-Hur (1959),3.8480819016239116,8498
Ben-Hur: A Tale of the Christ (1925),3.7337570621468927,708
Bend It Like Beckham (2002),3.56274200487595,6973
Bend of the River (1952),3.5742574257425743,101
Beneath the Planet of the Apes (1970),2.8867088607594935,2370
Benji (1974),2.885078219013237,831
Benji the Hunted (1987),2.3484848484848486,231
Benny & Joon (1993),3.5248970087766436,5583
Benny's Video (1992),3.716535433070866,127
Bent (1997),3.5300429184549356,233
Beowulf & Grendel (2005),3.008522727272727,176
Beowulf (2007),3.0520346897931954,1499
Bernie (2011),3.4849498327759196,299
Besieged (a.k.a. L' Assedio) (1998),3.5173410404624277,346
Best Defense (1984),1.8034188034188035,117
Best Laid Plans (1999),3.206611570247934,363
Best Men (1997),2.92018779342723,213
Best Seller (1987),3.2418032786885247,122
Best in Show (2000),3.840264448709746,9378
Best of the Best (1989),2.9494773519163764,287
Best of the Best 2 (1993),2.3595890410958904,146
Best of the Best 3: No Turning Back (1995),2.046583850931677,161
Betrayed (1988),3.3028846153846154,312
Betsy's Wedding (1990),2.821759259259259,216
Better Luck Tomorrow (2002),3.528242677824268,478
Better Off Dead... (1985),3.8390860007713075,5186
Better Than Chocolate (1999),3.321256038647343,621
Better Than Sex (2000),3.2285714285714286,105
Betty Blue (37Â°2 le matin) (1986),3.733485193621868,439
Beverly Hills Chihuahua (2008),1.8042168674698795,166
Beverly Hills Cop (1984),3.561227559923779,9971
Beverly Hills Cop II (1987),3.051282051282051,3978
Beverly Hills Cop III (1994),2.6990026818638952,11932
Beverly Hills Ninja (1997),2.5326409495548963,2696
Bewitched (2005),2.604428044280443,1355
Beyond Borders (2003),3.040909090909091,220
Beyond Rangoon (1995),3.396466721446179,1217
Beyond Re-Animator (2003),2.8333333333333335,147
Beyond Silence (Jenseits der Stille) (1996),3.690058479532164,171
Beyond the Mat (1999),3.55206847360913,701
Beyond the Poseidon Adventure (1979),1.9514388489208634,278
Beyond the Sea (2004),3.130350194552529,257
Beyond the Valley of the Dolls (1970),3.1015625,192
Bhaji on the Beach (1993),3.5875,360
Bicentennial Man (1999),3.0176230702009903,3433
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.144949494949495,2970
Big (1988),3.6270429287426453,18356
Big Bully (1996),2.405940594059406,505
Big Business (1988),2.9382911392405062,316
Big Daddy (1999),3.0939508506616256,7935
Big Deal on Madonna Street (I Soliti Ignoti) (1958),3.8191489361702127,141
Big Eden (2000),3.540983606557377,183
Big Fan (2009),3.3689024390243905,164
Big Fat Liar (2002),2.72354694485842,671
